major_id,major,prospec,Description,Matematika,Sains,Fisika,Sosiologi,Biologi,Kimia,Teknologi,Bisnis dan Ekonomi,Seni,Sastra dan Linguistik,Pendidikan,Hukum,Lingkungan,Kesehatan,Geografi,Komunikasi,Sejarah dan Filsafat,Hukum,highest
97,AKUNTANSI SEKTOR PUBLIK,Pemeriksa Keuangan,"Pemeriksa Keuangan adalah profesi yang bertanggung jawab untuk memastikan kepatuhan dan ketepatan dalam pelaksanaan sistem keuangan suatu perusahaan. Mereka melakukan audit internal dan eksternal untuk memeriksa laporan keuangan, prosedur pengendalian internal, serta identifikasi risiko dan peningkatan efisiensi. Prospek kerja Pemeriksa Keuangan cukup baik karena banyak perusahaan yang membutuhkan tenaga profesional untuk memastikan transparansi dan akurasi dalam pelaporan keuangan.",0.6,0,0,0.1,0,0,0.3,0.7,0,0,0.4,0.8,0,0,0,0.4,0,0.8,12
98,TEKNIK ELEKTRONIKA,Teknisi elektronika,"Teknisi Elektronika adalah individu yang bertanggung jawab untuk merawat, memperbaiki, dan menguji peralatan elektronik seperti komputer, telepon seluler, dan peralatan rumah tangga lainnya. Prospek kerja untuk Teknisi Elektronika cukup baik karena permintaan akan peralatan elektronik terus meningkat dan dibutuhkan ahli yang terampil dalam merawat dan memperbaiki peralatan tersebut. Teknisi Elektronika juga dapat bekerja di berbagai industri seperti manufaktur, perawatan kesehatan, telekomunikasi, dan banyak lagi. Kesempatan untuk berkembang dan melanjutkan pendidikan dalam bidang ini juga cukup luas.",0.7,0.7,0.7,0,0,0.1,0.8,0,0,0,0,0,0.2,0,0,0,0,0,7
98,TEKNIK ELEKTRONIKA,Engineer elektronika,"Engineer elektronika adalah seorang profesional yang bertanggung jawab untuk merancang, mengembangkan, dan memelihara sistem elektronika yang kompleks. Mereka bekerja di berbagai industri, termasuk telekomunikasi, manufaktur, energi, otomotif, dan teknologi informasi. Prospek karir untuk engineer elektronika sangat baik, karena permintaan akan teknologi elektronika terus meningkat seiring dengan perkembangan teknologi dan kebutuhan akan sistem yang lebih efisien dan inovatif. Engineer elektronika memiliki potensi untuk mendapatkan gaji yang kompetitif dan peluang untuk berkembang dalam karir mereka di masa depan.",0.7,0.7,0.7,0,0,0.1,0.8,0,0,0,0,0,0.2,0,0,0,0,0,7
98,TEKNIK ELEKTRONIKA,Ahli perancangan rangkaian digital,"Ahli perancangan rangkaian digital adalah profesional yang bertanggung jawab untuk merancang, menguji, dan melaksanakan sistem elektronik yang menggunakan komponen digital seperti IC (integrated circuits), FPGA (field-programmable gate array), dan mikrokontroler. Mereka biasanya bekerja di industri teknologi informasi, telekomunikasi, otomotif, dan manufaktur elektronik. Proses perancangan rangkaian digital melibatkan pemahaman yang mendalam tentang logika gerbang, register, flip-flop, dan protokol komunikasi digital. Para ahli ini juga perlu memiliki kemampuan analitis yang kuat dan dapat bekerja dalam tim untuk mengembangkan solusi yang inovatif dan efisien. Seiring dengan perkembangan teknologi, prospek kerja untuk ahli perancangan rangkaian digital diharapkan akan terus meningkat seiring dengan permintaan untuk produk elektronik yang semakin canggih dan kompleks.",0.7,0.7,0.7,0,0,0.1,0.8,0,0,0,0,0,0.2,0,0,0,0,0,7
99,ANTROPOLOGI SOSIAL,Antropolog,"Seorang antropolog memiliki prospek karir yang menjanjikan di berbagai industri terutama dalam penelitian, pendidikan, pemerintahan, dan organisasi non-pemerintah. Mereka dapat bekerja dalam penelitian lapangan, analisis data etnografi, konsultasi budaya, dan pengembangan kebijakan. Keterampilan yang dimiliki antropolog, seperti pemahaman yang mendalam tentang budaya, struktur sosial, dan perubahan sosial, sangat dibutuhkan dalam menciptakan solusi yang inklusif dan berkelanjutan dalam masyarakat yang semakin multikultural.",0.1,0.1,0,0.6,0.1,0,0,0,0.7,0.7,0.1,0,0.1,0.2,0.6,0.5,0.6,0,9
99,ANTROPOLOGI SOSIAL,Peneliti,"Sebagai seorang Peneliti, prospek kerja Anda sangat luas. Anda bisa bekerja di berbagai bidang mulai dari ilmu pengetahuan, teknologi, kesehatan, bisnis, hingga lingkungan. Kemampuan analisis dan pemecahan masalah yang Anda miliki akan sangat dibutuhkan dalam dunia riset. Selain itu, Anda juga dapat bekerja di lembaga riset pemerintah, swasta, organisasi nirlaba, atau universitas sebagai bagian dari tim peneliti. Peluang karir yang menarik dan berkembang terus untuk para peneliti di Indonesia.",0.1,0.1,0,0.6,0.1,0,0,0,0.7,0.7,0.1,0,0.1,0.2,0.6,0.5,0.6,0,9
99,ANTROPOLOGI SOSIAL,Dosen,"Dosen adalah individu yang memiliki pengetahuan dan keahlian dalam bidang tertentu dan bertanggung jawab untuk memberikan pendidikan kepada mahasiswa di perguruan tinggi. Mereka biasanya mengajar mata kuliah, melakukan penelitian, dan melakukan kegiatan akademik lainnya. Prospek kerja sebagai dosen cukup menjanjikan karena permintaan akan pendidikan tinggi terus meningkat dan dibutuhkan tenaga pengajar yang berkualitas. Selain itu, menjadi dosen juga memberikan kesempatan untuk terlibat dalam riset dan pengembangan ilmu pengetahuan.",0.1,0.1,0,0.6,0.1,0,0,0,0.7,0.7,0.1,0,0.1,0.2,0.6,0.5,0.6,0,9
100,PENDIDIKAN BAHASA ARAB,Guru Bahasa Arab,"Guru Bahasa Arab memiliki prospek kerja yang baik, karena meningkatnya minat masyarakat Indonesia untuk mempelajari Bahasa Arab sebagai bahasa kedua. Sebagai guru Bahasa Arab, Anda dapat bekerja di lembaga pendidikan formal seperti sekolah atau perguruan tinggi, maupun lembaga kursus Bahasa Arab. Selain itu, Anda juga dapat menjadi tutor privat untuk individu yang ingin memperdalam kemampuan berbahasa Arab. Dengan penguasaan Bahasa Arab yang baik dan pengalaman mengajar yang memadai, peluang karir sebagai Guru Bahasa Arab sangat terbuka lebar.",0,0,0,0.2,0,0,0,0,0.1,1,0.8,0.4,0,0,0,0.7,0.6,0.4,10
100,PENDIDIKAN BAHASA ARAB,Penerjemah,"Pekerjaan sebagai penerjemah memiliki prospek yang baik di Indonesia, terutama dengan pesatnya perkembangan globalisasi. Dengan kemampuan untuk memahami dan menerjemahkan berbagai bahasa, penerjemah bisa bekerja untuk berbagai industri seperti media, penerbitan, perusahaan multinasional, lembaga pemerintah, dan lain sebagainya. Selain itu, penerjemah juga bisa bekerja secara freelance dan memiliki fleksibilitas dalam menentukan jam kerja dan tarifnya sendiri. Peran penerjemah sangat penting dalam memfasilitasi komunikasi lintas budaya dan bisnis internasional.",0,0,0,0.2,0,0,0,0,0.1,1,0.8,0.4,0,0,0,0.7,0.6,0.4,10
100,PENDIDIKAN BAHASA ARAB,Peneliti dalam bidang Bahasa Arab,"Peneliti dalam bidang Bahasa Arab memiliki prospek karir yang baik karena permintaan akan ahli bahasa Arab terus meningkat dalam berbagai bidang, termasuk kegiatan akademis, penerjemahan, media, pemerintahan, bisnis internasional, dan organisasi non-profit. Dengan kemampuan analisis yang baik dan pengetahuan mendalam tentang bahasa Arab, peneliti dapat menjadi kontributor yang berharga dalam memahami budaya, sejarah, dan politik di dunia Arab.",0,0,0,0.2,0,0,0,0,0.1,1,0.8,0.4,0,0,0,0.7,0.6,0.4,10
101,PENDIDIKAN FISIKA,Guru Fisika,"Sebagai seorang guru fisika, Anda akan bertanggung jawab untuk mengajar dan memberikan pemahaman tentang konsep-konsep fisika kepada siswa. Prospek kerja sebagai guru fisika cukup baik karena permintaan akan guru fisika selalu tinggi di sekolah-sekolah dan lembaga pendidikan lainnya. Dengan kualifikasi yang memadai dan kemampuan mengajar yang baik, Anda dapat memiliki kesempatan untuk mendapatkan pekerjaan sebagai guru fisika di berbagai tingkat pendidikan, baik di sekolah negeri maupun swasta. Selain itu, Anda juga dapat melanjutkan karir sebagai dosen di perguruan tinggi atau melakukan penelitian di bidang fisika.",0.6,0.8,1,0,0.1,0.4,0.6,0,0,0,0.8,0,0,0,0,0.4,0,0,3
101,PENDIDIKAN FISIKA,Peneliti,"Seorang peneliti adalah seseorang yang melakukan pengumpulan data, analisis, dan interpretasi informasi untuk membantu memecahkan masalah atau menjawab pertanyaan yang relevan dalam bidang studi tertentu. Mereka bekerja untuk organisasi, lembaga riset, universitas, pemerintah, atau perusahaan swasta. Para peneliti dapat memiliki kesempatan untuk bekerja dalam berbagai bidang seperti ilmu pengetahuan, teknologi, kesehatan, lingkungan, dan lain-lain. Mereka biasanya membutuhkan keterampilan analitis yang kuat, kemampuan riset yang baik, dan kecakapan berkomunikasi yang efektif. Prospek kerja untuk seorang peneliti biasanya baik karena kebutuhan akan pengetahuan dan inovasi terus meningkat di berbagai sektor industri.",0.6,0.8,1,0,0.1,0.4,0.6,0,0,0,0.8,0,0,0,0,0.4,0,0,3
101,PENDIDIKAN FISIKA,Pengajar/Pelatih ilmu pengetahuan fisika,"Sebagai seorang pengajar/pelatih ilmu pengetahuan fisika, Anda akan memiliki prospek kerja yang baik terutama di institusi pendidikan seperti sekolah, universitas, atau lembaga pelatihan. Anda akan bertanggung jawab untuk mengajar materi fisika kepada siswa atau peserta pelatihan, membimbing mereka dalam memahami konsep-konsep fisika, serta mengembangkan keterampilan mereka dalam menerapkan ilmu pengetahuan fisika dalam kehidupan sehari-hari. Selain itu, Anda juga dapat menjadi peneliti atau konsultan di bidang fisika untuk memberikan kontribusi dalam perkembangan ilmu pengetahuan fisika secara lebih luas.",0.6,0.8,1,0,0.1,0.4,0.6,0,0,0,0.8,0,0,0,0,0.4,0,0,3
102,BIMBINGAN KONSELING,Konselor,"Konselor adalah seorang profesional yang memiliki pengetahuan dan keterampilan dalam memberikan bimbingan dan dukungan kepada individu atau kelompok dalam mengatasi masalah pribadi, sosial, emosional, atau karier. Mereka membantu klien untuk mengidentifikasi masalah, mengeksplorasi solusi, dan mengembangkan strategi untuk mencapai tujuan mereka. Prospek kerja bagi konselor sangat baik, terutama dengan meningkatnya kesadaran akan pentingnya kesehatan mental dan kesejahteraan emosional. Konselor dapat bekerja di berbagai setting, seperti sekolah, rumah sakit, klinik, lembaga pemerintah, atau praktik swasta.",0.1,0.3,0,0.6,0.1,0.1,0.1,0,0,0,0.8,0,0,0.4,0,0.6,0,0,11
102,BIMBINGAN KONSELING,Psikolog,"Psikolog adalah individu yang memiliki pengetahuan dan keterampilan dalam bidang psikologi untuk membantu individu mengatasi masalah psikologis, emosional, dan perilaku. Mereka dapat bekerja di berbagai setting seperti rumah sakit, klinik, sekolah, perusahaan, dan lembaga pemerintah. Prospek kerja psikolog cukup baik karena semakin meningkatnya kesadaran masyarakat akan pentingnya kesehatan mental dan kesejahteraan psikologis. Selain itu, banyak perusahaan yang mulai menyadari pentingnya kesehatan mental karyawan sehingga permintaan akan jasa psikolog juga semakin meningkat.",0.1,0.3,0,0.6,0.1,0.1,0.1,0,0,0,0.8,0,0,0.4,0,0.6,0,0,11
102,BIMBINGAN KONSELING,Terapis,"Terapis adalah orang yang melaksanakan beragam bentuk terapi untuk membantu individu mengatasi masalah kesehatan mental, emosional, fisik, atau sosial. Mereka dapat bekerja di berbagai setting seperti klinik kesehatan, rumah sakit, pusat rehabilitasi, atau praktek swasta. Profesi terapis terus berkembang dengan meningkatnya kesadaran akan kesehatan mental dan kesejahteraan. Prospek kerja terapis di masa depan terlihat cerah dengan permintaan yang terus meningkat untuk layanan kesehatan mental.",0.1,0.3,0,0.6,0.1,0.1,0.1,0,0,0,0.8,0,0,0.4,0,0.6,0,0,11
103,PENDIDIKAN BAHASA JEPANG,Guru Bahasa Jepang,"Guru Bahasa Jepang memiliki prospek kerja yang cukup baik karena semakin banyak orang yang tertarik belajar bahasa Jepang untuk kepentingan karier, pendidikan, maupun pariwisata. Selain itu, permintaan akan guru bahasa Jepang juga meningkat di lembaga-lembaga pendidikan, institusi pemerintah, perusahaan, dan tempat-tempat wisata. Kemampuan mengajar yang baik, penguasaan bahasa Jepang yang tinggi, serta pengalaman dalam mengajar dapat mendukung kesuksesan dalam karier sebagai guru bahasa Jepang.",0,0,0,0.3,0,0,0,0.5,0.4,1,0.8,0,0,0,0,0.6,0.6,0,10
103,PENDIDIKAN BAHASA JEPANG,Penerjemah,"Pekerjaan sebagai penerjemah memiliki prospek yang baik di Indonesia, terutama dengan pesatnya perkembangan globalisasi. Dengan kemampuan untuk memahami dan menerjemahkan berbagai bahasa, penerjemah bisa bekerja untuk berbagai industri seperti media, penerbitan, perusahaan multinasional, lembaga pemerintah, dan lain sebagainya. Selain itu, penerjemah juga bisa bekerja secara freelance dan memiliki fleksibilitas dalam menentukan jam kerja dan tarifnya sendiri. Peran penerjemah sangat penting dalam memfasilitasi komunikasi lintas budaya dan bisnis internasional.",0,0,0,0.3,0,0,0,0.5,0.4,1,0.8,0,0,0,0,0.6,0.6,0,10
103,PENDIDIKAN BAHASA JEPANG,Profesor Bahasa Jepang,"Profesor Bahasa Jepang adalah individu yang memiliki pengetahuan mendalam tentang bahasa Jepang, sastra, dan budaya Jepang. Mereka memiliki prospek kerja yang baik di institusi pendidikan tinggi, baik sebagai pengajar maupun peneliti. Selain itu, mereka juga dapat bekerja di perusahaan dengan fokus internasional, instansi pemerintah, lembaga budaya, atau sebagai translator atau interpreter. Kemampuan berkomunikasi dalam bahasa Jepang dan pengetahuan yang luas tentang budaya Jepang akan menjadi nilai tambah yang penting dalam karir sebagai Profesor Bahasa Jepang.",0,0,0,0.3,0,0,0,0.5,0.4,1,0.8,0,0,0,0,0.6,0.6,0,10
104,PENDIDIKAN KIMIA,Guru Kimia,"Guru Kimia adalah seorang pendidik yang bertanggung jawab memberikan pengajaran tentang kimia kepada siswa-siswi di sekolah. Mereka juga membimbing siswa dalam praktikum kimia dan membantu mereka memahami konsep-konsep kimia dengan lebih baik. Prospek kerja guru kimia cukup baik karena permintaan akan guru kimia selalu tinggi di sekolah-sekolah di seluruh dunia. Selain itu, menjadi seorang guru kimia juga memberikan kesempatan untuk terus belajar dan mengembangkan pengetahuan dalam bidang kimia.",0.5,0.9,0.5,0,0.1,1,0.3,0,0,0,0.8,0,0,0.1,0,0.1,0,0,6
104,PENDIDIKAN KIMIA,Analis Kimia,"Analisis kimia adalah proses penelitian dan pengujian bahan kimia untuk mengidentifikasi komposisi dan sifat-sifatnya. Sebagai seorang analis kimia, Anda akan bertanggung jawab untuk melakukan pengujian kimia, menginterpretasikan hasil, dan menyusun laporan yang memberikan informasi penting bagi perusahaan atau institusi yang Anda kerjakan. Prospek kerja analis kimia cukup baik, terutama di industri farmasi, makanan, minyak dan gas, serta laboratorium penelitian. Profesi ini menjanjikan gaji yang cukup baik dan kesempatan untuk terus belajar dan mengembangkan keterampilan analisis kimia Anda.",0.5,0.9,0.5,0,0.1,1,0.3,0,0,0,0.8,0,0,0.1,0,0.1,0,0,6
104,PENDIDIKAN KIMIA,Peneliti Kimia,"Peneliti Kimia adalah seorang profesional yang berfokus pada penelitian dan pengembangan dalam bidang kimia. Mereka melakukan eksperimen, analisis, dan penelitian untuk mengembangkan pemahaman tentang sifat-sifat kimia senyawa dan materi. Prospek karir untuk Peneliti Kimia sangat menjanjikan karena ada banyak industri yang membutuhkan penelitian kimia untuk mengembangkan produk baru, meningkatkan efisiensi proses, dan memecahkan masalah teknis. Selain itu, peneliti kimia juga dapat bekerja di universitas, lembaga penelitian, atau laboratorium swasta.",0.5,0.9,0.5,0,0.1,1,0.3,0,0,0,0.8,0,0,0.1,0,0.1,0,0,6
105,TEKNIK PERKAPALAN,Naval architect,"Seorang insinyur kapal, yang dikenal sebagai naval architect, memiliki prospek kerja yang menjanjikan dalam industri perkapalan. Mereka bertanggung jawab merancang dan mengembangkan kapal, struktur kapal, dan sistem propulsi kapal. Dengan permintaan kapal komersial dan perang yang terus meningkat, para insinyur kapal dapat menemukan peluang kerja di perusahaan perkapalan, perusahaan desain kapal, otoritas maritim, dan badan pemerintah terkait lainnya. Kemampuan untuk bekerja secara kolaboratif dalam tim dan memiliki pengetahuan yang mendalam tentang prinsip-prinsip teknik kapal akan menjadi keunggulan bagi seseorang yang ingin mengejar karir sebagai naval architect.",0.6,0.8,0.9,0,0.3,0.3,0.6,0.1,0,0,0,0.1,0.2,0.2,0.1,0,0,0.1,3
105,TEKNIK PERKAPALAN,Marine engineer,"Marine engineer adalah seorang insinyur yang bertanggung jawab untuk merancang, membangun, memelihara, dan memperbaiki mesin dan sistem mekanis yang digunakan dalam kapal laut. Prospek kerja bagi seorang marine engineer cukup baik, mengingat industri perkapalan yang terus berkembang di Indonesia. Marine engineer dapat bekerja di perusahaan pelayaran, perusahaan konstruksi kapal, perusahaan perawatan kapal, dan banyak lagi. Dengan kemampuan dan pengalaman yang cukup, marine engineer juga dapat bekerja di luar negeri dengan gaji yang menarik.",0.6,0.8,0.9,0,0.3,0.3,0.6,0.1,0,0,0,0.1,0.2,0.2,0.1,0,0,0.1,3
105,TEKNIK PERKAPALAN,Shipyard manager,"Shipyard manager adalah individu yang bertanggung jawab atas pengelolaan dan pengawasan operasional galangan kapal. Mereka memiliki tugas untuk memastikan bahwa proyek pembuatan kapal berjalan lancar sesuai dengan jadwal, anggaran, dan standar kualitas yang telah ditetapkan. Shipyard manager juga bertanggung jawab untuk mengawasi tim kerja, mengelola sumber daya manusia dan material, serta menjaga keamanan dan kepatuhan terhadap regulasi keselamatan kerja. Dengan perkembangan industri maritim yang terus berkembang, prospek kerja Shipyard manager di masa depan diyakini akan terus meningkat.",0.6,0.8,0.9,0,0.3,0.3,0.6,0.1,0,0,0,0.1,0.2,0.2,0.1,0,0,0.1,3
106,PENDIDIKAN MASYARAKAT,Guru,"Guru adalah seseorang yang bertanggung jawab untuk mengajar dan mendidik murid di sekolah atau lembaga pendidikan lainnya. Prospek kerja guru cukup menjanjikan karena kebutuhan akan tenaga pendidik terus meningkat seiring dengan pertumbuhan populasi. Selain itu, profesi guru dianggap sebagai salah satu profesi yang mulia karena memiliki peran yang besar dalam membentuk generasi masa depan. Secara finansial, gaji guru juga cukup kompetitif tergantung dari tingkat pendidikan dan pengalaman yang dimiliki.",0.1,0.1,0,0.8,0,0,0.2,0,0.2,0.2,0.8,0.2,0.3,0.2,0.2,0.4,0.3,0.2,4
106,PENDIDIKAN MASYARAKAT,Peneliti,"Sebagai seorang Peneliti, prospek kerja Anda sangat luas. Anda bisa bekerja di berbagai bidang mulai dari ilmu pengetahuan, teknologi, kesehatan, bisnis, hingga lingkungan. Kemampuan analisis dan pemecahan masalah yang Anda miliki akan sangat dibutuhkan dalam dunia riset. Selain itu, Anda juga dapat bekerja di lembaga riset pemerintah, swasta, organisasi nirlaba, atau universitas sebagai bagian dari tim peneliti. Peluang karir yang menarik dan berkembang terus untuk para peneliti di Indonesia.",0.1,0.1,0,0.8,0,0,0.2,0,0.2,0.2,0.8,0.2,0.3,0.2,0.2,0.4,0.3,0.2,4
106,PENDIDIKAN MASYARAKAT,Konsultan edukasi,"Konsultan edukasi adalah seseorang yang memberikan saran dan bimbingan kepada institusi pendidikan, guru, siswa, dan orang tua mengenai strategi pembelajaran, program kurikulum, penilaian, dan pengembangan sekolah. Prospek kerja konsultan edukasi sangat menjanjikan karena pertumbuhan pendidikan yang terus berkembang serta kebutuhan akan profesional yang mampu memberikan solusi pendidikan yang inovatif dan efektif. Dengan pengetahuan dan keterampilan yang baik, konsultan edukasi dapat bersaing di pasar kerja dan membantu meningkatkan kualitas pendidikan di berbagai institusi.",0.1,0.1,0,0.8,0,0,0.2,0,0.2,0.2,0.8,0.2,0.3,0.2,0.2,0.4,0.3,0.2,4
107,BIMBINGAN DAN KONSELING,Konselor,"Konselor adalah seorang profesional yang memiliki pengetahuan dan keterampilan dalam memberikan bimbingan dan dukungan kepada individu atau kelompok dalam mengatasi masalah pribadi, sosial, emosional, atau karier. Mereka membantu klien untuk mengidentifikasi masalah, mengeksplorasi solusi, dan mengembangkan strategi untuk mencapai tujuan mereka. Prospek kerja bagi konselor sangat baik, terutama dengan meningkatnya kesadaran akan pentingnya kesehatan mental dan kesejahteraan emosional. Konselor dapat bekerja di berbagai setting, seperti sekolah, rumah sakit, klinik, lembaga pemerintah, atau praktik swasta.",0.1,0.4,0,0.7,0.2,0.1,0.1,0,0,0,0.8,0,0,0.5,0,0.8,0,0,11
107,BIMBINGAN DAN KONSELING,Psikolog,"Psikolog adalah individu yang memiliki pengetahuan dan keterampilan dalam bidang psikologi untuk membantu individu mengatasi masalah psikologis, emosional, dan perilaku. Mereka dapat bekerja di berbagai setting seperti rumah sakit, klinik, sekolah, perusahaan, dan lembaga pemerintah. Prospek kerja psikolog cukup baik karena semakin meningkatnya kesadaran masyarakat akan pentingnya kesehatan mental dan kesejahteraan psikologis. Selain itu, banyak perusahaan yang mulai menyadari pentingnya kesehatan mental karyawan sehingga permintaan akan jasa psikolog juga semakin meningkat.",0.1,0.4,0,0.7,0.2,0.1,0.1,0,0,0,0.8,0,0,0.5,0,0.8,0,0,11
107,BIMBINGAN DAN KONSELING,Terapis,"Terapis adalah orang yang melaksanakan beragam bentuk terapi untuk membantu individu mengatasi masalah kesehatan mental, emosional, fisik, atau sosial. Mereka dapat bekerja di berbagai setting seperti klinik kesehatan, rumah sakit, pusat rehabilitasi, atau praktek swasta. Profesi terapis terus berkembang dengan meningkatnya kesadaran akan kesehatan mental dan kesejahteraan. Prospek kerja terapis di masa depan terlihat cerah dengan permintaan yang terus meningkat untuk layanan kesehatan mental.",0.1,0.4,0,0.7,0.2,0.1,0.1,0,0,0,0.8,0,0,0.5,0,0.8,0,0,11
108,PENDIDIKAN TEKNIK INFORMATIKA,Programmer,"Seorang programer memiliki prospek kerja yang sangat baik di masa depan karena permintaan akan keahlian dalam pengembangan software dan teknologi informasi terus meningkat. Mereka dapat bekerja di berbagai industri, termasuk teknologi, perbankan, kesehatan, dan hiburan. Programmer juga memiliki potensi untuk bekerja secara freelance atau menjadi pengusaha di bidang teknologi. Menjadi seorang programer dapat memberikan peluang untuk terus belajar dan berkembang dalam karir mereka.",0.7,0.4,0.2,0,0,0,0.9,0,0.5,0,0.8,0,0,0,0,0.3,0,0,7
108,PENDIDIKAN TEKNIK INFORMATIKA,System Analyst,"System Analyst adalah seorang profesional yang bertanggung jawab untuk menganalisis, merancang, dan mengelola sistem teknologi informasi dalam sebuah organisasi. Mereka harus memiliki pemahaman yang kuat tentang teknologi informasi serta kemampuan untuk memahami kebutuhan bisnis organisasi. Prospek kerja System Analyst sangat baik, karena setiap organisasi memerlukan ahli teknologi informasi untuk membantu mereka meningkatkan efisiensi operasional dan mencapai tujuan bisnis mereka. Pekerjaan ini memberikan peluang karir yang luas dan beragam di berbagai industri.",0.7,0.4,0.2,0,0,0,0.9,0,0.5,0,0.8,0,0,0,0,0.3,0,0,7
108,PENDIDIKAN TEKNIK INFORMATIKA,IT Consultant,"IT Consultant adalah seorang profesional yang ahli dalam memberikan saran dan solusi terkait teknologi informasi kepada perusahaan atau organisasi. Mereka bertanggung jawab untuk menganalisis kebutuhan teknologi informasi, merancang sistem yang tepat, mengimplementasikan solusi teknologi informasi, serta memberikan dukungan dan pemeliharaan sistem. Prospek kerja untuk IT Consultant sangat baik, karena permintaan akan konsultan teknologi informasi terus meningkat seiring dengan perkembangan teknologi yang semakin pesat. Bayaran yang tinggi dan kesempatan untuk bekerja di berbagai industri membuat profesi ini menjadi pilihan yang menarik bagi para profesional IT.",0.7,0.4,0.2,0,0,0,0.9,0,0.5,0,0.8,0,0,0,0,0.3,0,0,7
109,PENDIDIKAN TEKNIK INFORMATIKA DAN KOMPUTER,Software Developer,"Software Developer adalah seorang profesional yang bertanggung jawab untuk merancang, mengembangkan, dan memelihara perangkat lunak. Mereka dapat bekerja di berbagai industri, seperti Teknologi Informasi, Keuangan, Kesehatan, dan Perdagangan. Prospek kerja Software Developer sangat cerah, karena permintaan akan ahli pengembangan perangkat lunak terus meningkat seiring dengan perkembangan teknologi. Gaji yang baik, peluang untuk berkembang dalam karir, dan fleksibilitas dalam bekerja adalah beberapa keuntungan yang dapat dinikmati oleh seorang Software Developer.",0.7,0.4,0.2,0,0,0,0.9,0,0.2,0,0.8,0,0,0.1,0,0.3,0,0,7
109,PENDIDIKAN TEKNIK INFORMATIKA DAN KOMPUTER,Data Analyst,"Data Analyst adalah seorang profesional yang bertanggung jawab untuk mengumpulkan, mengelola, menganalisis, dan menginterpretasikan data untuk membantu organisasi dalam mengambil keputusan yang didasarkan pada fakta dan informasi yang tepat. Prospek kerja Data Analyst sangat baik karena semakin banyaknya perusahaan yang memahami pentingnya data untuk meningkatkan efisiensi dan efektivitas operasional mereka. Selain itu, perkembangan teknologi digital juga semakin memperbesar permintaan akan Data Analyst yang kompeten dan terampil.",0.7,0.4,0.2,0,0,0,0.9,0,0.2,0,0.8,0,0,0.1,0,0.3,0,0,7
109,PENDIDIKAN TEKNIK INFORMATIKA DAN KOMPUTER,Systems Analyst,"Systems Analyst adalah seorang profesional IT yang bertanggung jawab untuk menganalisis, merancang, dan mengembangkan solusi sistem informasi yang efisien untuk memenuhi kebutuhan bisnis perusahaan. Mereka juga bertanggung jawab untuk mengelola dan menjaga sistem informasi yang sudah ada agar tetap berjalan dengan baik. Prospek kerja Systems Analyst sangat baik karena permintaan akan pengembang sistem informasi terus meningkat seiring dengan perkembangan teknologi dan kebutuhan bisnis yang semakin kompleks. Karir sebagai Systems Analyst juga memberikan peluang untuk pengembangan karir yang lebih tinggi dalam bidang IT.",0.7,0.4,0.2,0,0,0,0.9,0,0.2,0,0.8,0,0,0.1,0,0.3,0,0,7
110,MANAJEMEN SUMBER DAYA PERAIRAN,Pengelola Sumberdaya Alam,"Pekerjaan sebagai Pengelola Sumberdaya Alam merupakan profesi yang bertanggung jawab dalam mengelola serta melestarikan sumber daya alam seperti hutan, lahan pertanian, perairan, dan keanekaragaman hayati. Mereka juga harus menerapkan praktik-praktik yang berkelanjutan agar sumber daya alam bisa terus dimanfaatkan secara optimal tanpa merusak lingkungan. Prospek kerja bagi Pengelola Sumberdaya Alam cukup baik karena meningkatnya kesadaran akan pentingnya pelestarian lingkungan serta regulasi yang semakin ketat terkait pengelolaan sumber daya alam.",0.4,0.7,0.2,0,0.6,0.4,0.2,0.1,0,0,0,0,0.7,0.1,0.4,0.2,0,0,2
110,MANAJEMEN SUMBER DAYA PERAIRAN,Spesialis Konservasi Perairan,"Spesialis Konservasi Perairan bertanggung jawab untuk melindungi dan melestarikan ekosistem perairan, seperti sungai, danau, dan laut. Mereka biasanya bekerja untuk organisasi konservasi lingkungan atau pemerintah dalam melakukan survei, penelitian, dan kebijakan perlindungan hewan dan tumbuhan air. Prospek kerja Spesialis Konservasi Perairan cukup baik karena semakin meningkatnya kesadaran akan pentingnya menjaga kelestarian lingkungan perairan.",0.4,0.7,0.2,0,0.6,0.4,0.2,0.1,0,0,0,0,0.7,0.1,0.4,0.2,0,0,2
110,MANAJEMEN SUMBER DAYA PERAIRAN,Peneliti Perairan,"Peneliti perairan adalah seorang profesional yang bertanggung jawab untuk melakukan penelitian tentang ekosistem perairan, kualitas air, keberlanjutan sumber daya perairan, dan masalah-masalah lingkungan terkait perairan. Mereka juga akan mengumpulkan data, menganalisis informasi, dan menghasilkan laporan untuk memberikan rekomendasi yang berguna bagi pemangku kepentingan terkait manajemen sumber daya perairan. Prospek kerja bagi seorang peneliti perairan cukup luas, karena dalam era ini kebutuhan akan perlindungan lingkungan semakin meningkat dan banyak institusi pemerintah dan swasta yang membutuhkan keahlian peneliti perairan untuk menjaga keberlanjutan lingkungan perairan.",0.4,0.7,0.2,0,0.6,0.4,0.2,0.1,0,0,0,0,0.7,0.1,0.4,0.2,0,0,2
